,MAE,S,R2,R2(adj),numdata,maxerr,burn_acc,run_acc
0,0.09034389808736654,0.06987833773044168,0.558587410231571,0.5477107139744434,1000,0.3511752460999632,0.3236,0.35124
1,0.08417515120522398,0.06731831268856857,0.6212410601956139,0.6123638975439485,1050,0.34976356695881605,0.3489,0.3455
2,0.0851833092992679,0.06924204713291301,0.6062746043847771,0.5974762715218671,1100,0.3727691415571678,0.3336,0.336
3,0.07427670701746884,0.06549217901621915,0.6962534444294604,0.6897677528514417,1150,0.3301777756296992,0.3273,0.33086
4,0.0658164748022267,0.058592409514535225,0.766858381649187,0.7620922838294089,1200,0.3028689544660875,0.3415,0.34095
5,0.06489939776911201,0.06052687896256901,0.7721181840841171,0.7676499131838057,1250,0.37369319209729457,0.3574,0.33811
6,0.06216059894644526,0.057851268882141815,0.7964344813764445,0.7925996521402079,1300,0.31163170569044985,0.3448,0.33719
7,0.07057853106518436,0.05735824162137728,0.7731875317456296,0.7690761274872422,1350,0.3985816906250128,0.349,0.34938
8,0.06693353276770977,0.055637210878078075,0.781190051654085,0.7773680438227153,1400,0.3351209903602681,0.3607,0.34577
9,0.061051245361366385,0.05480015053994574,0.8125322150386367,0.8093726456291755,1450,0.4324521161463022,0.345,0.34334
10,0.05691348581988613,0.05369243163815266,0.8249087177926269,0.8220578420986127,1500,0.3669542286242312,0.3423,0.33351
11,0.05349946603080458,0.05077389632666243,0.8388643363515076,0.8363267668452321,1550,0.3191779696949014,0.322,0.33606
12,0.053313920916474335,0.049899762987814976,0.8472073952253838,0.84487764775741,1600,0.3641782096805922,0.3044,0.33318
13,0.05473260994942884,0.050457460300228935,0.8405708358087426,0.8382147397862116,1650,0.35904009180484786,0.3328,0.33762
14,0.053896894492314856,0.05019307152542241,0.8386218154894501,0.8363081497617003,1700,0.30406128282708,0.3146,0.33948
15,0.05445143602687189,0.051306135948469896,0.8308755975073405,0.82852119747264,1750,0.3031827930861374,0.3349,0.33243
16,0.05238965064792213,0.04909726253389531,0.8522317220977633,0.8502326022163351,1800,0.3431381885679601,0.3365,0.32272
17,0.05149245343498756,0.050296956638729115,0.8504413735838257,0.8484734969204549,1850,0.40310531517371584,0.3254,0.32774
18,0.05438038442432528,0.04794062169264348,0.8508895137854058,0.8489798810910887,1900,0.30059862817219996,0.3195,0.33916
19,0.05268453468004501,0.049931198760567876,0.8585652539232891,0.8568009951364695,1950,0.33468405673921775,0.3357,0.33765
20,0.05286941444298817,0.049652734994978805,0.8574485340249267,0.8557153855024334,2000,0.4042226412982477,0.3279,0.32729
21,0.0518810791925539,0.046409404416882016,0.869836392320092,0.8682929503317927,2050,0.2879167220840293,0.3283,0.33843
22,0.050177622253106985,0.04503319041446243,0.8759229539622482,0.8744871540080987,2100,0.2851795502747494,0.3437,0.32515
23,0.06081640565790913,0.05055079781296287,0.829786690673782,0.8278633764441072,2150,0.30207246349050965,0.3544,0.33684
24,0.05575780110436674,0.04815719297591767,0.848406294394243,0.8467327668254582,2200,0.2665087235765241,0.2958,0.32895
25,0.052110897308004,0.04633050760642265,0.8645309370626268,0.8630690406999934,2250,0.2725769142553959,0.3083,0.32406
26,0.05170601470079987,0.04565441052540334,0.8660340720529252,0.8646201836313201,2300,0.270519140952199,0.3213,0.32286
27,0.04888139220644522,0.04420489813002341,0.877156112676004,0.8758875011029507,2350,0.2743363251398676,0.302,0.32156
28,0.047461610720393566,0.04434515741856381,0.8817823859948475,0.8805872626856126,2400,0.317486885635038,0.3257,0.32579
29,0.04854480444241206,0.04460718369231445,0.8741437610124718,0.8728976596363577,2450,0.30115015191641814,0.3314,0.32603
30,0.047676267369276,0.044077237669965304,0.8794228475144303,0.8782531419123067,2500,0.2808048046191407,0.3321,0.3286
31,0.047527891529640806,0.04426894248932433,0.876232339755053,0.8750554681837857,2550,0.2696305886733008,0.345,0.32849
32,0.045030512139710856,0.04392911918414231,0.8892529406652205,0.8882203340513765,2600,0.3229521737951758,0.3159,0.32236
33,0.04472011481095305,0.04364327233054844,0.8873930408231148,0.8863630991233262,2650,0.2970076066347259,0.3471,0.31746
34,0.046885734672691186,0.043457462832976954,0.8830377081153202,0.8819879343661683,2700,0.321772341356244,0.3162,0.32991
35,0.04492200233554574,0.04381903770085769,0.885901648392048,0.8848963765717136,2750,0.34222792777151967,0.3325,0.31519
36,0.04517870756028474,0.04466026843885481,0.8801395625600013,0.8791025580543921,2800,0.32839833423745257,0.3094,0.31237
37,0.044320639990585844,0.04343776009991471,0.8880122984081478,0.8870605615674239,2850,0.3392561823247263,0.3359,0.31855
38,0.04305437360431248,0.04215403816912474,0.8950619183342159,0.8941856086752115,2900,0.3152276181019864,0.3335,0.31708
39,0.04819174747098892,0.04388405945562789,0.8799204297448275,0.8789348245170149,2950,0.3182214802737946,0.3223,0.32068
40,0.04670531309685159,0.044784408890182946,0.8810829742695288,0.8801233210692828,3000,0.3305844025493062,0.3239,0.31358
41,0.04549822858830481,0.04376579511303784,0.8855231613395415,0.8846146150009664,3050,0.31623394855217124,0.3267,0.32533
42,0.044875220061186494,0.04364996199900524,0.8834114301853901,0.8825011745980282,3100,0.3272602292869019,0.3164,0.31554
43,0.04182947556854857,0.0405633898017077,0.9024550278605011,0.9017056426712092,3150,0.3074051043162922,0.3358,0.31922
