,MAE,S,R2,R2(adj),numdata,maxerr,burn_acc,run_acc
0,0.04152481576622416,0.03381962831381822,0.8968631414674797,0.8966149677553501,10000,0.24350473155436791,0.2981,0.28198
1,0.03416593908949904,0.03144724996934958,0.9237452202216085,0.9235653386888111,10200,0.3242466897919827,0.2894,0.28222
2,0.029907266478829,0.02882431332814238,0.9423001757666326,0.942166688608198,10400,0.2654420265509412,0.2578,0.27565
3,0.029933651565810265,0.029508809518600534,0.94131737878468,0.9411841857726536,10600,0.3561810978271698,0.2643,0.27833
4,0.028928123196211592,0.02878065273643338,0.9462006956477705,0.9460808531283299,10800,0.2856239360118463,0.2613,0.26932
5,0.02756000035680348,0.028715860396927032,0.9505704588898332,0.9504623571050105,11000,0.35985210647307486,0.2415,0.27417
6,0.027215299087981606,0.02900925047199132,0.9511208109819275,0.9510158261478096,11200,0.4250609370196088,0.2845,0.26959
7,0.02753651095019973,0.02881609359566727,0.9519598390647808,0.9518584706928408,11400,0.3637154178893296,0.2649,0.273
8,0.028433697823235037,0.030431228587381315,0.9482092163349222,0.9481018222785923,11600,0.32432435826324835,0.2807,0.26766
9,0.02665077598322203,0.02970374999474897,0.9539939973681044,0.9539002192074822,11800,0.34245905594446446,0.2455,0.25939
10,0.0266952287999601,0.02876245650627364,0.9564327875616596,0.9563454639355932,12000,0.3193347757933118,0.2621,0.26487
11,0.02741664940761385,0.028406616483411026,0.9562423987048891,0.9561561343356528,12200,0.33992582259749915,0.275,0.27058
12,0.02650478191984909,0.027330179657720968,0.9599562456223444,0.9598785787316814,12400,0.3537671998228974,0.27,0.26201
13,0.02683115726784772,0.026676325645256023,0.9603724848647599,0.9602968478070817,12600,0.26030419261580073,0.2862,0.27472
14,0.026431950417717225,0.026591799411787843,0.9613528906538367,0.961280279833083,12800,0.29044376750019885,0.285,0.26975
15,0.0257631487763368,0.025890450554028166,0.9640928304176026,0.9640264074123631,13000,0.2718626655639105,0.2659,0.26339
16,0.02525314382884471,0.02514209638525976,0.9653180492403269,0.9652548666975737,13200,0.2655987956045578,0.2578,0.26532
17,0.025649879689971997,0.02473769600715819,0.9660742395737854,0.9660133588911004,13400,0.25192724645473874,0.2724,0.2766
18,0.02583524438053114,0.024829035624569378,0.966482086534376,0.9664228239792577,13600,0.2911162433067166,0.2702,0.26605
19,0.025099627161864285,0.02456137103944076,0.9680042228386149,0.9679484729727899,13800,0.31901686507696236,0.2743,0.26761
20,0.025506390800132107,0.024709358655635973,0.9675659264664813,0.9675102217459428,14000,0.3123580592014724,0.2565,0.2709
21,0.025388929223144896,0.02458843617028209,0.9680056384701773,0.9679514643008027,14200,0.31824753259967864,0.2874,0.26826
22,0.02592995309490674,0.0252998719980501,0.9670937903843633,0.9670388474992391,14400,0.2941744671614558,0.2569,0.26187
23,0.02517856982745128,0.02410445161942857,0.9690895097514933,0.9690386073385686,14600,0.236789030848366,0.2542,0.26785
24,0.024307308964396118,0.023425655013664427,0.9710012986839365,0.9709541910061521,14800,0.2218753004093892,0.2671,0.26415
25,0.02456461744609513,0.023715886026255732,0.970814672422203,0.970767894816896,15000,0.19749193749444083,0.272,0.26546
26,0.02407118344423034,0.023339118442691598,0.9716751882948974,0.971630388276384,15200,0.2349997429863382,0.277,0.26321
27,0.023927637031443263,0.023119134214047477,0.9724814277675029,0.9724384691533765,15400,0.22574928520423843,0.2673,0.26372
28,0.024150728863622788,0.02279436156379106,0.9723295210238836,0.9722868799878346,15600,0.23433052823711553,0.2899,0.26702
29,0.023534172922881673,0.022167592633813776,0.973764515243786,0.9737245981882422,15800,0.22121836074619528,0.2697,0.26868
30,0.024152416873726067,0.023127932459613254,0.9720041519266361,0.9719620898035761,16000,0.2979354799501852,0.2483,0.26437
31,0.023897236409762067,0.022772300823085623,0.972955116722699,0.9729149858213353,16200,0.2746220994245908,0.2625,0.26982
32,0.024131051412089502,0.022837580012314118,0.9727492737266328,0.9727093312916407,16400,0.2322269287861356,0.2891,0.27338
33,0.02479407637599579,0.023776120635300546,0.9710978278048058,0.9710559759807027,16600,0.3636157444206519,0.2742,0.26709
