,MAE,S,R2,R2(adj),numdata,maxerr,burn_acc,run_acc
0,0.03917332668495535,0.03158248525557836,0.9110857159778126,0.9108717654247214,10000,0.20222252117464035,0.2686,0.28264
1,0.033639891757024774,0.029090795055217604,0.9316608290337347,0.931498019811659,10100,0.364351611904023,0.2917,0.27899
2,0.03129886765427913,0.029439710067402803,0.9368515055091603,0.9367025411030486,10200,0.3157664540590035,0.2826,0.28333
3,0.02924665610748717,0.028167689903718436,0.9441219178065726,0.943991386954651,10300,0.41103685454431316,0.271,0.27872
4,0.027345213364847146,0.026764277549254454,0.9510930371835613,0.9509798920989657,10400,0.29717759152102374,0.2905,0.27177
5,0.026923029490999797,0.026113774905044317,0.952861728095633,0.9527537160156535,10500,0.332950736094611,0.2918,0.27685
6,0.02723927567528436,0.02764440128662717,0.9503542851168281,0.9502416033353644,10600,0.3168777356725644,0.2786,0.27374
7,0.027111330591377047,0.028181750952122477,0.950406678259762,0.9502951699478109,10700,0.4776708408255157,0.2806,0.27372
8,0.026817128169416306,0.02777079098210785,0.9521895021060212,0.9520830001615757,10800,0.4483243346486303,0.2782,0.26896
9,0.024803059219177238,0.02617201332633891,0.9597235888142613,0.9596346947671345,10900,0.29654794155064457,0.2643,0.26518
10,0.025541875773204333,0.0263180584200692,0.9591271281247898,0.9590377396679823,11000,0.43450056330802145,0.2674,0.26941
11,0.023961357931091453,0.025371559952218337,0.9628786810140164,0.9627982302594865,11100,0.39800804317519733,0.2509,0.26789
12,0.024245171884234914,0.02556593032334972,0.9624294151408849,0.9623487194153955,11200,0.3950036291029233,0.2935,0.27573
13,0.025126651787385147,0.025737938667169457,0.9611803794078513,0.9610977405135626,11300,0.4045194277814934,0.2663,0.26917
14,0.023777688804964975,0.02436856433364187,0.9654367641146521,0.9653638330735717,11400,0.2402506012380381,0.2685,0.26222
15,0.025053825259636595,0.025626729747427756,0.9617645983680356,0.961684621930946,11500,0.41115747378643897,0.2643,0.26694
16,0.023976035145826465,0.025080332169806333,0.9643565238424924,0.9642826130573031,11600,0.3396635677392361,0.259,0.26344
17,0.02472389251291575,0.024627073915240542,0.9645586351533535,0.9644857730018784,11700,0.27507397818030954,0.2511,0.27091
18,0.02291591950792002,0.023489666947305067,0.968921932493936,0.968858583282101,11800,0.2752281445919649,0.2769,0.26985
19,0.02367055681993293,0.024158955726087467,0.9673374359847122,0.9672714176643175,11900,0.37762668613026285,0.2763,0.26944
20,0.02322538114846638,0.024028818001034763,0.96735440277951,0.967288969813643,12000,0.3425728269752598,0.241,0.26194
21,0.02434909441666342,0.024662345926036854,0.9662618041489968,0.9661947413114595,12100,0.3465394282480694,0.259,0.26303
22,0.022835900881467888,0.023877581068547114,0.9689108939114232,0.9688496043972022,12200,0.3354351743805233,0.2608,0.2643
23,0.023389254169955208,0.023609768067704928,0.9690799751541105,0.9690195155976251,12300,0.2864388590600915,0.2769,0.26289
24,0.022899966599402945,0.023984098395228325,0.9696790468047533,0.9696202377796453,12400,0.3032555849052134,0.2655,0.26765
25,0.02244948147612512,0.02298505781380673,0.9719616092488735,0.9719076633311224,12500,0.3099264312757328,0.258,0.27064
26,0.02276068156568209,0.023285809450765537,0.9712299300796768,0.971175016633034,12600,0.285219371821101,0.2771,0.25677
27,0.022313444461281952,0.023295189573393018,0.9717940355394823,0.971740623582164,12700,0.2584727748557951,0.2479,0.26588
28,0.022111161154295168,0.02281247853937565,0.973074147734899,0.9730235590035413,12800,0.2378424996639834,0.2623,0.26054
29,0.02332447784901093,0.023415108114371603,0.9709052639082435,0.9708510248476405,12900,0.26221400275661777,0.2699,0.26469
30,0.02255439317127204,0.02331107957020123,0.9723171549824924,0.9722659457732724,13000,0.30922780772871805,0.2553,0.26497
31,0.023270359696152296,0.023031662492924723,0.9721174565339726,0.9720662724248106,13100,0.2673713859655038,0.2758,0.26616
32,0.022492740194350345,0.022239321180538143,0.9739918036568681,0.9739444227010282,13200,0.24195410390703254,0.248,0.26992
33,0.021678025056920833,0.022364386827706726,0.9747355945571288,0.9746899153548816,13300,0.2558182144829819,0.2664,0.26084
34,0.021962150294842345,0.022095586234483967,0.974771821900792,0.9747265492617625,13400,0.31908682615347117,0.268,0.27192
35,0.02157928209780721,0.02175171645913723,0.9753447200872586,0.9753008038991997,13500,0.32774585995206507,0.2703,0.26487
36,0.02249774111497085,0.02161080167992874,0.9747804532622196,0.9747358629335245,13600,0.20320585176610306,0.2785,0.26475
37,0.021973607788013806,0.021872335142343238,0.9753761010764781,0.9753328822982007,13700,0.24671994846314887,0.2621,0.26011
38,0.021688335668109637,0.022015216341848512,0.9757333962735996,0.9756911138219201,13800,0.2358809168632312,0.2744,0.26493
39,0.02287408448249272,0.02281224706422053,0.9735353921826079,0.9734896122642269,13900,0.24056729715395808,0.2641,0.2572
40,0.021288228532408335,0.021945260392238358,0.9760268774425902,0.9759857041964632,14000,0.2762916227609449,0.259,0.26136
41,0.021664869876479413,0.021956136308716297,0.9758137993373657,0.9757725552833723,14100,0.2462366791142283,0.2679,0.26154
42,0.021507508109916126,0.020780650918669135,0.9772440667013396,0.9772055354187681,14200,0.1894412963442491,0.2726,0.26362
43,0.021522291228649792,0.02136887800859909,0.9768985909245694,0.9768597487067041,14300,0.29307604447103697,0.2455,0.26798
44,0.021549632157612082,0.021805300745722407,0.9763479826313328,0.9763084912985898,14400,0.2660724181501406,0.2366,0.26354
45,0.021314056940660922,0.02182686754522513,0.9768427048406497,0.9768043066726364,14500,0.2839314745975825,0.2474,0.26172
46,0.02157845194627943,0.021360230954602086,0.9769166413962544,0.9768786284549555,14600,0.2955239789123465,0.2742,0.25686
47,0.021496597085381194,0.02070954310914948,0.9775843634223507,0.97754770162067,14700,0.23143924445126995,0.2825,0.26225
48,0.021467580340940467,0.020818306336931904,0.9778213308494575,0.9777853021463566,14800,0.1891543982562367,0.2695,0.27022
49,0.021603317264193178,0.021142003286457697,0.9772861712379733,0.9772495212520725,14900,0.1947402045901807,0.2691,0.25574
50,0.0216231327925901,0.02138644990182108,0.9771670614219174,0.9771304652868918,15000,0.22334083590827425,0.2749,0.25877
51,0.02118382298332925,0.0210851464754038,0.9782165534370906,0.9781818710225019,15100,0.24215191060073127,0.277,0.26508
52,0.021360017569894727,0.021041430588681964,0.977832319604006,0.977797258029635,15200,0.2260594029099765,0.2596,0.26001
53,0.02122877889570769,0.02090888185981998,0.9782163605503118,0.9781821319692726,15300,0.22440299894626725,0.2614,0.27316
54,0.020899485930835612,0.02087792825115077,0.9786335963470301,0.9786002417426544,15400,0.20008667249685985,0.2494,0.26758
55,0.020959865835346196,0.020811466390862725,0.9783516814948853,0.978318105196312,15500,0.2594208576520447,0.2425,0.26932
56,0.020717974129574438,0.0203442009473008,0.9795432309159989,0.9795117064227399,15600,0.20844927467969343,0.2726,0.26407
57,0.020590314704125055,0.020048880185194337,0.9797570645401643,0.9797260685945833,15700,0.18538035320018653,0.2326,0.26347
58,0.02072716711463614,0.020677530710155802,0.9789938826733571,0.9789619220536132,15800,0.20223403644260018,0.2616,0.26034
59,0.02138013240044472,0.020847869640325405,0.9785119437936565,0.978479455866924,15900,0.21520918734133443,0.2565,0.25592
60,0.02183631204757446,0.021041252198835955,0.9777980529974157,0.9777646958715823,16000,0.23792846418176028,0.2666,0.25866
61,0.02084164877906896,0.02051952768351594,0.979289837487682,0.9792589152592202,16100,0.25559171086561494,0.2455,0.26013
62,0.020838804173949014,0.020478443139459162,0.9791293088361084,0.9790983395899149,16200,0.22960244379100359,0.2606,0.26097
63,0.021199964788703153,0.020795543630428626,0.9785505899285935,0.978518957518509,16300,0.23462113215523073,0.2544,0.26164
64,0.02063966788475115,0.02026266326796014,0.9800643910105411,0.9800351706236017,16400,0.24754488498992666,0.2677,0.26594
65,0.0210276425069348,0.020837386626359453,0.978909250033351,0.9788785241623301,16500,0.21779097097986444,0.2668,0.26927
66,0.02160080541123431,0.02114771459193893,0.9778556009122576,0.9778235346893721,16600,0.2525601236736805,0.2668,0.26348
