,MAE,S,R2,R2(adj),numdata,maxerr,burn_acc,run_acc
68,0.0861411190378652,0.06399014215295576,0.6633506813711556,0.6615034971811482,4400,0.37331013875550134,0.3112,0.32573
69,0.08660751487421138,0.06506804361365165,0.6573299570573012,0.6554709875657495,4450,0.41758174933409153,0.2989,0.32669
70,0.087286558676281,0.06686587038684266,0.650988970220495,0.6491167608519862,4500,0.39181113305321347,0.3039,0.31562
71,0.08750757737809363,0.06547035965002856,0.6497855585127905,0.6479276569664393,4550,0.38327359131809136,0.2798,0.30552
72,0.08499636769366017,0.06302888020326296,0.6738139499789095,0.672102435942944,4600,0.375385609417154,0.3301,0.31112
73,0.08763945898881009,0.06557751911411985,0.6491891739614093,0.6473683565252228,4650,0.4383328908099944,0.3177,0.31665
74,0.08499786645788499,0.06470315701260693,0.6661093428807294,0.6643948850778063,4700,0.4208757447996244,0.2992,0.32361
75,0.08495128559768486,0.06381160654284138,0.6638367790659334,0.6621289218892996,4750,0.41253026555367,0.3186,0.32357
76,0.08419121271072819,0.06423401772836308,0.6700790304112028,0.6684204415402075,4800,0.40427931115968796,0.3082,0.3215
77,0.08462684092904238,0.06472518073452582,0.6616551873612286,0.6599718798356626,4850,0.3661154800969597,0.3354,0.31389
78,0.08641834929232699,0.0652345756291601,0.6506668662041097,0.6489467194640397,4900,0.4279984961180415,0.3104,0.31689
79,0.08529732234808197,0.0636492585598346,0.6624234110753718,0.6607780337126198,4950,0.3981738875851313,0.3398,0.32214
80,0.08515897356309965,0.06451415013391107,0.6621660027327398,0.6605359231319328,5000,0.39973458744591034,0.324,0.30999
81,0.08277225881530735,0.06243767699373628,0.6790060795002015,0.6774726690519541,5050,0.43985076298757075,0.3375,0.31957
82,0.08336928403418986,0.062183988384461326,0.681611976469719,0.6801060023733992,5100,0.35086415849394803,0.3116,0.30744
83,0.08466948160886052,0.06341938727233094,0.6742037341450676,0.6726777563190492,5150,0.3461779996961645,0.3116,0.31691
84,0.08391716436790812,0.06184983205573449,0.6804629780265203,0.6789807807850508,5200,0.3510322790574443,0.3113,0.30611
85,0.08315766122161881,0.0639193515844665,0.6719053115303747,0.6703979852433779,5250,0.43686976712477366,0.3186,0.30914
86,0.08494988494660839,0.06337753651594452,0.6666466271731881,0.6651296607439421,5300,0.4445603777778182,0.3218,0.32008
87,0.08558627843102257,0.06425736182581937,0.6641436073514457,0.6626296040788001,5350,0.46196482394469074,0.3112,0.3142
88,0.08530397816741288,0.06397140688379188,0.6671454607496088,0.6656589499676941,5400,0.40413234454177227,0.3065,0.2992
89,0.08164809740887992,0.062453106751458196,0.6847131341680097,0.6833180595404346,5450,0.4633769874391722,0.3434,0.31635
90,0.08231781689333104,0.06150678061100655,0.6883805460264609,0.6870142933966902,5500,0.40278415301445203,0.3397,0.32294
91,0.08378086668863244,0.06214421565934812,0.6785851002280787,0.677188656058179,5550,0.4276773135517339,0.3125,0.31994
92,0.08305337637317692,0.06287328916002266,0.6750201728684644,0.6736209055826451,5600,0.35696032384506315,0.3399,0.30759
93,0.08457498952996773,0.06493468519853236,0.6622454217509073,0.660804079311722,5650,0.37494743559338484,0.3333,0.31827
94,0.08156805522901547,0.06193443294399636,0.6856188710699491,0.6842890954100406,5700,0.38975491249299243,0.2981,0.31729
95,0.08346095009785483,0.0628525069681414,0.6724822191946187,0.671108979023527,5750,0.38385358329119207,0.3121,0.30749
96,0.08556188872239526,0.06419849847219608,0.6595772088295881,0.6581622197426311,5800,0.38123790017048137,0.3054,0.31462
97,0.08277103420582375,0.0626528396999472,0.6761726159867034,0.6748381624811541,5850,0.4213947008148651,0.3268,0.30755
98,0.08177099345366122,0.062217465729277194,0.6807918509267634,0.6794876296843804,5900,0.38885445792610496,0.3195,0.30369
99,0.08343446347663733,0.06242115573957759,0.6744590633338201,0.6731401939077586,5950,0.3786264237542888,0.3087,0.30065
100,0.08042959976614479,0.060577163397152724,0.6923603683703257,0.691124454215804,6000,0.4016369751933937,0.3171,0.3124
101,0.08225997187183806,0.062317206766095506,0.687063375035619,0.6858166155736095,6050,0.4031135099845451,0.296,0.31684
102,0.08239753538026634,0.061631681737853286,0.6843121372856419,0.683064770030926,6100,0.4050010411860372,0.2985,0.30403
103,0.08146094588978357,0.060816262302462364,0.6948551750091829,0.6936593102476252,6150,0.40044256606831663,0.3312,0.31313
104,0.08101821010986218,0.061659829500261464,0.6888870297261256,0.6876776498611153,6200,0.3805375226073536,0.2767,0.31683
105,0.0812332424410365,0.06092901015154724,0.6894807188709526,0.6882833437509177,6250,0.4286661740841071,0.3051,0.31489
106,0.08012749142295268,0.06238095429122882,0.6921416947800465,0.690964041078217,6300,0.37793302559028286,0.2967,0.30431
107,0.08163823913000368,0.06144445822548266,0.6865629957679122,0.6853734815203522,6350,0.3556271820444664,0.3083,0.3219
108,0.08192651654148118,0.06236343639168194,0.6779775948547433,0.6767650850142215,6400,0.40896286935023207,0.2785,0.30776
109,0.07988794088269684,0.060702152765697986,0.7010932206503504,0.6999765079006008,6450,0.4556588459800289,0.309,0.29931
