,MAE,S,R2,R2(adj),numdata,maxerr,burn_acc,run_acc
0,0.04154910930454752,0.03397218974305712,0.8994498847316257,0.8992079353866848,10000,0.21715022188108868,0.2552,0.28567
1,0.03323767702062607,0.028814583488973904,0.9331819839049001,0.9330224819766842,10080,0.3977748808264955,0.2668,0.28241
2,0.03072569108260748,0.02753878364641994,0.9422747774959896,0.9421380688577327,10160,0.32247236340653307,0.2931,0.28277
3,0.02784363619157574,0.026860293730876443,0.949473884073932,0.9493551620470839,10240,0.3655862759858409,0.2769,0.27927
4,0.026244772908829032,0.025699924654436688,0.95437576974511,0.9542693988954775,10320,0.30804944209925245,0.2617,0.27273
5,0.02677624083996093,0.0274212148236691,0.9508373458394223,0.9507236092190392,10400,0.38693724224243153,0.2619,0.26992
6,0.027051855748733578,0.026936505427944044,0.9528209679887982,0.9527126556903222,10480,0.37197784728818517,0.2637,0.26968
7,0.025487277191920007,0.026077939276262403,0.9559930588050388,0.9558927961708372,10560,0.3911958738810407,0.2511,0.27529
8,0.02582783521737025,0.026382450542921078,0.9555679808546376,0.9554675127502953,10640,0.3897738867578574,0.2471,0.25547
9,0.025710853097893123,0.025546504402150217,0.9575938315685179,0.9574986615626869,10720,0.25424956717335867,0.2567,0.27814
10,0.024200612404633576,0.024277143543444634,0.9624598172183616,0.9623761932730526,10800,0.3158027804390543,0.2763,0.26756
11,0.024036185661955683,0.023947741828312323,0.9633635293736317,0.9632825200411245,10880,0.27869872864037826,0.2638,0.27176
12,0.02398488416320109,0.024555492313776368,0.9630648628370571,0.9629837906501254,10960,0.28834542104495764,0.2688,0.27419
13,0.024514503538006032,0.025013723736715735,0.9619202328461984,0.9618372553256164,11040,0.28453276592348786,0.2768,0.26374
14,0.02319328509205741,0.024070708619057725,0.9652452757716246,0.9651700897808655,11120,0.2612225140552856,0.2636,0.26667
15,0.023206286989088623,0.02394983024930808,0.9663615306401728,0.9662892804822495,11200,0.24706392105264285,0.2605,0.27636
16,0.02369977389526645,0.024119344689862626,0.965264078442439,0.9651900014815912,11280,0.2926350967779169,0.2581,0.26981
17,0.023001384550718238,0.023337824501581384,0.9671749243085949,0.9671054164722975,11360,0.24965035383496714,0.2708,0.27164
18,0.02284191258803133,0.02350172389854712,0.9678135786881747,0.9677459009142582,11440,0.2843017812811375,0.269,0.27337
19,0.024293924827465938,0.024252400588329562,0.9650568807710628,0.9649839179329303,11520,0.332024824026096,0.2738,0.27033
20,0.02215955980381196,0.022624389481671413,0.9698306183881635,0.9697680587580716,11600,0.38642501627228365,0.2699,0.27867
21,0.022039647421876914,0.022463555819596432,0.9700674318561322,0.9700057893612418,11680,0.3212782312985262,0.2464,0.27129
22,0.023263740380976002,0.02296713869574132,0.9679570840009271,0.9678915453965314,11760,0.24511286565691892,0.2625,0.27428
23,0.021945854159076753,0.021874711586678808,0.97126747557495,0.9712091057945029,11840,0.2892540889092923,0.2709,0.26582
24,0.022204433577791224,0.021768130067091072,0.972125841074224,0.9720695959242139,11920,0.2408803877335124,0.2688,0.26657
