,MAE,S,R2,R2(adj),numdata,similarity,E_MAE,E_S,E_R2,E_R2(adj),maxerr,burn_acc,run_acc
0,0.03390458743553256,0.027827400965744365,0.9335299431874214,0.9333699991966954,10000,0.0,0.03406387824146964,0.02861499847730855,0.9311054727308316,0.931022691682746,0.2178827322252257,0.2882,0.29714
1,0.023414497245338204,0.020202294344522802,0.9669635880984222,0.9668840940252682,10000,325.7672201730461,0.026254381503967448,0.022166049491622358,0.9583823685641484,0.9583323623984099,0.21031296409512612,0.2726,0.2878
2,0.020561339337906895,0.017212962788293814,0.9746865379403296,0.9746256272636269,10000,203.0536110750126,0.02395416465852435,0.02034517361719711,0.9654801268688078,0.9654386490999508,0.1608919134435593,0.2763,0.28518
3,0.018258484298229894,0.015473464162300032,0.9801968362860881,0.9801491847993091,10000,355.17146914757666,0.02210154156104121,0.018596101402004413,0.9705171400609676,0.9704817145759101,0.1297295412546574,0.2925,0.27658
4,0.01640730777112956,0.014259638412720958,0.9837860939293609,0.9837470791162773,10000,32.81569177731301,0.021546438224238306,0.018283631371537972,0.9722551230632384,0.9722217858725664,0.11898024792019901,0.2659,0.27878
5,0.01459024404029226,0.012880981908437046,0.9866301694243692,0.9865979981857673,10000,153.39118130614094,0.020935665721266396,0.01765875497690766,0.9735491577419726,0.9735173754142369,0.12604706283464406,0.2707,0.2683
6,0.013352303546320252,0.0117668237359176,0.9889390703359129,0.9889124549045977,10000,94.03884925062393,0.01974988895494385,0.016937795765429635,0.9766250026832441,0.976596916174002,0.09966987050324683,0.3045,0.2789
7,0.013382450366229131,0.011355180551293174,0.9894425064269111,0.9894171023918445,10000,21.87008776367888,0.019775479175036286,0.01659131352301826,0.9767650785979466,0.976737160398605,0.09586521806965353,0.283,0.28392
8,0.01223493170702634,0.010602770534771077,0.9906214816975717,0.990598914579138,10000,161.68048269366417,0.019150917021329643,0.016823752403630494,0.9771679449063,0.9771405107758179,0.09288046981415754,0.2901,0.28102
9,0.011715692679880142,0.01024975651292872,0.9914932979557497,0.9914728286506502,10000,83.65490413697741,0.019425093043767414,0.016178801237457303,0.9775591665631818,0.9775322025097881,0.09200228496973306,0.28,0.27582
10,0.010773483850257183,0.009560003102163367,0.9928823108294967,0.9928651838453287,10000,545.4751194401955,0.018653771999125733,0.015929593007506872,0.9788411023200877,0.9788156785920253,0.09600823932433655,0.2801,0.28156
11,0.009960391826076298,0.008900467165743452,0.993697038489446,0.9936818719488151,10000,121.6882835711221,0.018426523871972376,0.015931885746886358,0.978962598255776,0.9789373205126168,0.11197416046642694,0.2736,0.26808
12,0.010106118561218815,0.008784873315822169,0.9936264987209142,0.9936111624435232,10000,92.641410797186,0.0183050596119078,0.015775167036775024,0.9796603160818165,0.9796358766899051,0.09766573624823738,0.2666,0.29444
13,0.009313554426406431,0.008413388641879488,0.9944104135145704,0.9943969635370639,10000,190.86940451285824,0.018114897023750832,0.015253957136525904,0.9797902733888842,0.9797659901487388,0.08686523572068672,0.2852,0.269
14,0.009356949318988353,0.008326469440089839,0.9945337415535076,0.9945205883348676,10000,65.4227559869634,0.018428835980469967,0.01568612619393333,0.9796635646589307,0.9796391291703863,0.0989101916929589,0.2867,0.27618
15,0.008491508703342091,0.0074568329784924035,0.9955848919857501,0.9955742681044244,10000,417.5658952875046,0.017993647730361703,0.01547201539666814,0.9797896990834373,0.9797654151532281,0.08484015940442524,0.278,0.2766
16,0.008154922920965414,0.007301971168781649,0.995762458185177,0.9957522615736314,10000,387.9765386234747,0.018299967679811638,0.015478028422676425,0.9797158698796979,0.9796914972391209,0.06555665214380813,0.2846,0.27194
17,0.008140537541706676,0.007298811973011631,0.9957588513792711,0.9957486460888262,10000,361.74853899451244,0.01788609429452468,0.015104039961237796,0.9808253443332721,0.9808023047950724,0.09400328567506866,0.2701,0.27598
18,0.009023956968377848,0.00795902264403874,0.9949529861018634,0.994940841693045,10000,34.273865618654675,0.018757106934068624,0.016108267995457195,0.9791369062985947,0.9791118379973615,0.09837979619304626,0.2698,0.27782
19,0.007590878164632441,0.006622513967175802,0.996534137492131,0.9965257977387534,10000,224.24405108052153,0.01774880473887564,0.01538369923370581,0.9808157162360901,0.9807926651291343,0.09295427123160982,0.2878,0.27584
20,0.007311891135639884,0.0064557267918452545,0.9966825487783039,0.9966745661405135,10000,179.63273332337667,0.017803983070062687,0.015166928719496651,0.9807119213427441,0.9806887455197856,0.061125545086432975,0.2799,0.27166
21,0.007323617543432113,0.006466835597728671,0.9966547588059661,0.9966467092983807,10000,64.30096796408463,0.017900293287522098,0.015021022718503644,0.980359743394948,0.9803361444083394,0.051276773000343834,0.2878,0.27778
22,0.00735718488736604,0.006412565994195278,0.9967414808973062,0.9967336400652965,10000,17.153658049185672,0.017861684812555328,0.014943756294831119,0.9806811148484048,0.9806579020095324,0.05502576960377159,0.2659,0.27504
23,0.006543791525287634,0.0057525967315084515,0.9973816872201032,0.9973753868885695,10000,185.78380602034693,0.017655641890580817,0.015106375864219866,0.981710558416742,0.981688582518174,0.0467561337036817,0.2663,0.2734
24,0.006562365782891675,0.005893941004555203,0.9973615775786951,0.9973552288582107,10000,184.82940535752562,0.017884737921828184,0.015290210174996976,0.9805843090118058,0.9805609798547158,0.06543191966969242,0.2861,0.28206
25,0.006456966688992641,0.005793522532986464,0.9974021770077388,0.9973959259798849,10000,127.17595527284816,0.01790151651141193,0.015093337220244321,0.9807276657294677,0.9807045088243664,0.05374358926122613,0.2743,0.27626
26,0.006136540484770972,0.005715674646878887,0.9975800987599215,0.9975742758573988,10000,184.6376305325709,0.017681773887845025,0.015472049818439245,0.9806677125369097,0.9806444835943285,0.06082927101920488,0.2702,0.28292
27,0.005998156347827106,0.005546343538744902,0.9977140146395441,0.9977085139729459,10000,421.74543449307544,0.017828298069324823,0.015431071558657382,0.980217087449087,0.9801933170525103,0.06484492136692355,0.2891,0.27946
28,0.006194880708249757,0.0056422691499874245,0.9976170002771996,0.997611266169184,10000,350.2332998635598,0.01831060049692106,0.01575936217755088,0.9797019909054241,0.9796776015883985,0.06590637385993559,0.2776,0.27966
29,0.006011867416093083,0.005399800979315022,0.9977478619139165,0.9977424426925343,10000,26.22013409203376,0.018106704657050915,0.01540923617624826,0.9801169338229474,0.9800930430855763,0.0450859595285541,0.2867,0.27186
30,0.005837463075212428,0.00531248408905944,0.9978053803230691,0.9978000995057194,10000,212.82643947794216,0.01800565238128651,0.015407064990904386,0.9807686339087008,0.9807455262294082,0.07056228735813763,0.2695,0.28088
31,0.005390924465716652,0.004773379168324198,0.9982230459697431,0.9982187701629729,10000,243.14152576550356,0.018020524723859146,0.015393456030068772,0.980797464779135,0.9807743917419216,0.055607941686711904,0.2846,0.27326
32,0.005286840271582433,0.004768145257655652,0.998196624194272,0.998192284809939,10000,237.4199635058198,0.018040628831662023,0.015674444706108022,0.9801953663617657,0.9801715698659553,0.0384043330087247,0.2631,0.27532
33,0.0054684899128845405,0.005025004863265268,0.9980907145463498,0.9980861203162628,10000,45.149839252848494,0.017934331972887785,0.015118922253098663,0.9803575566215076,0.980333955007355,0.07670089371819133,0.2708,0.27776
34,0.005189323771297786,0.004655849841044115,0.9983091902691479,0.9983051217476379,10000,55.582173603207714,0.017624527808055724,0.015131470441524094,0.9807550310346738,0.9807319070106841,0.07669384880710117,0.2745,0.2724
35,0.00518433453903644,0.004717215180952885,0.9982688708413552,0.9982647053009694,10000,488.2489288737735,0.017937695086150323,0.015032404883427193,0.98042880203537,0.9804052860270015,0.04820259779154423,0.2723,0.27812
36,0.005508291499615004,0.004878769838380375,0.9980908742198881,0.9980862803740166,10000,129.21794650989196,0.017925495251359773,0.015476583505182547,0.9803414218137695,0.9803178008126445,0.04360655600212304,0.2888,0.28198
37,0.005236872947384583,0.00467866068049263,0.9982573627739367,0.9982531695421917,10000,339.25250264607195,0.017836001378367133,0.01562150587886715,0.9803187628939933,0.9802951146667708,0.039371075970530356,0.285,0.27154
38,0.005491678779811748,0.004751383942766063,0.9981678047285312,0.9981633959971782,10000,110.53014415918862,0.018033812831483153,0.015207360215292835,0.9804860329554571,0.9804625857135892,0.03960588626923145,0.2997,0.27806
39,0.004917225393405025,0.004611622285833007,0.9983667303001308,0.9983628002346809,10000,466.923208754331,0.01839418211888843,0.01576110731623979,0.9795986946615792,0.9795741812277091,0.04834693917699595,0.2825,0.27426
40,0.004709198126977637,0.004194387787889186,0.9985973918887578,0.998594016854201,10000,4.921834849695323,0.01777015186346517,0.015154816192948947,0.9810228731653339,0.9810000709702787,0.045959021443161774,0.2555,0.26846
41,0.0047187513100146045,0.004289778198355925,0.9985843807180859,0.9985809743753181,10000,156.68443035973493,0.01804200821708348,0.015661800960274502,0.9799711585262115,0.979947092630779,0.039539442825663684,0.2758,0.27206
42,0.004522943099496476,0.004063724766250507,0.9987154411513419,0.998712350173563,10000,292.08493132963906,0.01775638008345515,0.015097005616552072,0.9810591059061475,0.981036347246978,0.03564116202083967,0.2767,0.27704
43,0.0045901710016607415,0.004092096231423686,0.9986833833756007,0.998680215258598,10000,395.0522740324888,0.018082260823993626,0.015271980236672311,0.9804804941856416,0.9804570402885983,0.038123885983220474,0.2714,0.27362
44,0.00462659066883456,0.004262758917794294,0.9986754498344346,0.9986722626272987,10000,240.05971847845973,0.018143206429150398,0.015531240474917146,0.9798162591202488,0.9797920071035715,0.04028906213354877,0.2642,0.2723
45,0.004540411489853129,0.004004016459710283,0.9987438457456282,0.9987408231165822,10000,172.9383773752572,0.018017638292967705,0.015404343867075763,0.9796822040999782,0.9796577910078784,0.04153881494456102,0.2867,0.27438
46,0.004217584458320576,0.0037503853199613957,0.9988942766698004,0.9988916160161083,10000,216.64419231278043,0.017976940686701463,0.015199138204103499,0.9807742230277247,0.9807511220641052,0.042218297622758416,0.2515,0.28436
47,0.00439404478604945,0.003877196489230696,0.9988078372489994,0.9988049685999093,10000,10.169761982276237,0.017915153334073834,0.01517076965454481,0.9807489060581389,0.9807257746746101,0.036534927146674945,0.2745,0.2724
48,0.0044774413492054636,0.0039408993638516045,0.9987185588919851,0.9987154754162891,10000,210.4134959988054,0.017728140827189445,0.015096914983417503,0.9807747448954698,0.9807516445589068,0.03380267959833605,0.2889,0.28214
49,0.0041446355500054915,0.0035684346905183314,0.9989541454058233,0.9989516288116524,10000,71.83262870081472,0.017955596362370874,0.015023489665819872,0.9803726248201793,0.9803490413114021,0.03149004883745066,0.2797,0.28078
50,0.0042212430562138,0.003776699443864918,0.9988832985508016,0.9988806114809419,10000,515.794710222214,0.01845173351682487,0.015746500816980473,0.9796949287180314,0.9796705309153496,0.03759552282133383,0.2733,0.2753
51,0.004095247240859457,0.0036806099297519873,0.9989520946639981,0.9989495731352169,10000,306.7885439188503,0.0180721239864226,0.015358536905092108,0.9801606356413946,0.9801367974144692,0.04291678874995386,0.2789,0.27194
52,0.004021519197614276,0.0034855714353670894,0.9990085150798718,0.9990061293130698,10000,102.03270988351655,0.018028163681290503,0.01569693867398533,0.9799269723314751,0.9799028533435886,0.03169511345281162,0.27,0.27888
53,0.0039025482464415226,0.0034215537763613592,0.9990516961239378,0.9990494142617937,10000,429.7686690928126,0.018168022751705655,0.015510821364725922,0.9801107646612579,0.9800868665112564,0.03229522832266318,0.2781,0.27922
54,0.004007247216446904,0.0035920106012549188,0.9990056008823686,0.9990032081032606,10000,61.42705481234989,0.018123986301007762,0.015508910183903431,0.9798345018004068,0.9798102717034411,0.03467055758287707,0.2704,0.27832
55,0.003749163425356243,0.0033389283195152096,0.9991375232317814,0.9991354478916533,10000,336.1269400718636,0.018230771802465635,0.015410413405832308,0.9801186829007116,0.9800947942649659,0.034416539777628485,0.2771,0.27232
56,0.0041251366223764374,0.003598398497547176,0.9989657943624936,0.9989633057986976,10000,152.04379848390857,0.018367869157741825,0.015349770498084371,0.9801556748846427,0.9801318306970604,0.03355226974450343,0.2896,0.28142
57,0.00411999166420248,0.003638891040445917,0.9989451233398696,0.9989425850362961,10000,351.29983910636605,0.018561856424916603,0.015702296458430767,0.9790798761130537,0.9790547392865149,0.031066634796911297,0.2831,0.27286
58,0.003966265960863834,0.003543845152390101,0.9990249904534163,0.9990226443305852,10000,243.40121903764916,0.018496720678500115,0.015801239043432575,0.9794217010359793,0.9793969749332889,0.02913988901730935,0.3009,0.27984
59,0.0038873877565819754,0.0033777076389285023,0.9990616545990062,0.9990593966995052,10000,69.11939189650775,0.018233301042080506,0.01567870691596544,0.9790496157248462,0.9790244425385738,0.02538370312849869,0.3044,0.2795
60,0.0036696729483274185,0.0033611224226719246,0.9991514293529521,0.9991493874745152,10000,13.54125505785434,0.018577476346914035,0.016104688217236138,0.9791032606824005,0.9790781519538723,0.027665551837708025,0.2773,0.28508
61,0.0035241079783268894,0.0031502517150717763,0.9992143265013356,0.9992124359695561,10000,340.08946914003076,0.018728869003354163,0.01594830444389443,0.9791538692584256,0.9791288213392408,0.03143732244531949,0.2882,0.27946
62,0.0036774333148597775,0.003405872273645207,0.9991330547233144,0.9991309686308099,10000,204.54597740413777,0.018516190300219813,0.015998591450613362,0.9788716730338302,0.9788462860383766,0.036446086496318975,0.2717,0.2654
63,0.0037875599511231345,0.0034935948701976327,0.9990574943262611,0.9990552264160777,10000,484.455987369938,0.018268742202466985,0.01540439464072534,0.980220219932894,0.9801964533001909,0.036311020244312875,0.2891,0.2682
64,0.003915891064038208,0.003326879620991058,0.9990800700509309,0.9990778564637264,10000,154.01702488719636,0.018428359090526796,0.015407389202842355,0.9799514618610428,0.9799273722988452,0.03122326975305978,0.284,0.2772
