1.430000000000000071e+01
2.610000000000000142e+01
3.770000000000000284e+01
4.850000000000000000e+01
5.829999999999999716e+01
6.790000000000000568e+01
7.579999999999999716e+01
8.309999999999999432e+01
9.029999999999999716e+01
9.700000000000000000e+01
1.000000000000000000e+02
1.000000000000000000e+02
1.000000000000000000e+02

1.351041893384355708e-01,-4.031608852890943284e-01,4.097672495377972512e-01,2.857031552622281700e-01,8.939170261887188773e-03,-2.448017935731588712e-01,-6.539944100988413778e-02,4.431030560905369758e-03,-2.924223544817836640e-01,-2.397406857972297356e-01,4.397702745598822995e-03,-6.762872918499225616e-02,-5.981544152055549013e-01
1.016650713056034827e-01,-1.703895475899524226e-01,9.193801596188235642e-03,-1.138151148255667489e-01,-1.921816134308684532e-01,-2.608431730637428281e-01,-4.634373036754964315e-02,3.593961423752146667e-01,6.315384525474370125e-01,-2.022544815594734882e-02,-5.269865191077556243e-01,-1.649244297195222031e-01,-8.451155178916366917e-02
-1.688695385418564898e-01,2.397986093152104647e-01,9.531915802286841308e-03,7.003168048308758831e-01,-2.260337549635746401e-01,2.375253916822472888e-02,1.791814579289176257e-01,-1.713796374127120326e-02,-2.085507445452318698e-01,1.094480660865568000e-01,-5.075097995019608454e-01,3.157010494353917895e-02,1.592322670567662690e-01
9.633191770845545010e-02,-1.775141881545691525e-01,5.634947574522672364e-02,6.763046423065090240e-02,6.592624325173669364e-01,9.514682861403707392e-02,1.285065445129497386e-01,-5.530887683134966260e-01,2.493931805723469397e-01,1.328001689718317779e-01,-3.238755973532333465e-01,2.031917474727287093e-02,-1.475212412276371426e-02
1.636412196573095723e-01,4.233045174012459722e-01,5.313381136157285800e-01,-1.854066715423656753e-01,-4.222254191180779825e-01,-9.699758431441267426e-03,-9.671608042643470293e-03,-4.965097375758575904e-01,1.733071583174490282e-01,7.522967309047798312e-02,1.393163439502867473e-02,-9.916814823153152769e-02,-8.143632894984120796e-02
4.474328482413991726e-01,3.722338065230260118e-01,-4.243627166899985870e-01,1.471667848029840353e-01,1.041427982946200870e-01,6.735921822093794697e-02,-4.744393047533577157e-01,-7.571150891657404958e-02,-6.641405792023066801e-02,-1.898465191637958571e-01,-8.361434828670569197e-02,-3.566070620660625190e-01,-1.966817344191343908e-01
2.570353342880371192e-02,2.973154017922795544e-01,-2.392649035649236089e-01,-5.767525891975405078e-02,6.813218124159152456e-02,-5.405839573172375179e-01,4.203301334100788544e-01,-1.399718048040576035e-01,4.189902496036754243e-02,-5.192841571739154061e-01,1.658377347572220079e-02,2.871614956775038752e-01,-5.547886181192127064e-02
-3.907156835933523475e-01,2.681708033985333306e-03,1.066969640027924798e-01,-1.222621028725684629e-02,-3.373472480054675454e-02,4.571802494741725176e-01,-3.198210635885381792e-01,-6.966737395420319334e-02,1.662383223211184591e-01,-6.311328839981568128e-01,-1.569535498509546101e-01,2.582863739074944820e-01,-3.463102635665279289e-02
2.335783077196676438e-01,3.471430598718823479e-02,-1.581540956350119612e-02,4.411588131414679453e-02,-3.038028708633272804e-02,-1.727035032883134924e-01,-4.371669368039408643e-01,1.149349767005310510e-02,1.672702599319755498e-02,2.955117883431588321e-01,-6.242541265660465910e-02,7.906241566068791249e-01,-5.876019349939859415e-02
6.724864435002704255e-01,-1.108238150361360863e-01,5.832956400759431448e-02,2.645530728853722618e-02,-1.161191447214956485e-01,4.828666964942763817e-01,4.074773324815678111e-01,1.747682998451839942e-01,-1.397626025632828228e-03,-1.918193529178504053e-01,-2.578061138394791701e-02,2.060923831761512504e-01,9.064700049115870240e-02
-2.156929527388120327e-01,2.160877907052535241e-01,-2.555339160659871323e-01,-8.262481134548302353e-02,-4.358781407231690497e-02,3.058642299694561140e-01,2.892289925608600987e-01,7.168383599438946097e-02,1.004988364581190508e-01,2.805222484227794522e-01,-1.751777629985168047e-02,1.143661916097144238e-01,-7.404283366312907066e-01
-2.285315491952356884e-17,3.358687248253152680e-01,3.193163663627990312e-01,4.350152572297964482e-01,3.443718370553405794e-01,6.938893903907228378e-18,5.551115123125782702e-17,3.352142936846399524e-01,4.313812480371700397e-01,-2.775557561562891351e-17,4.230137324353674955e-01,-6.938893903907228378e-17,5.551115123125782702e-17
-5.902939787205150879e-17,-3.745356419895392031e-01,-3.560776917697805466e-01,3.901044476013022511e-01,-3.840176757800859986e-01,4.163336342344337027e-17,1.387778780781445676e-16,-3.738058694049130048e-01,3.868456121349436727e-01,7.632783294297951215e-17,3.793419556599429421e-01,-1.665334536937734811e-16,0.000000000000000000e+00
