1.600000000000000000e+01
2.850000000000000000e+01
3.950000000000000000e+01
5.020000000000000284e+01
5.960000000000000142e+01
6.879999999999999716e+01
7.659999999999999432e+01
8.390000000000000568e+01
9.100000000000000000e+01
9.779999999999999716e+01
1.000000000000000000e+02
1.000000000000000000e+02
1.000000000000000000e+02

-1.905553691688988971e-01,1.967869972422919833e-01,-4.221817777465532995e-01,-1.064791548535524990e-03,-8.258462782516440281e-02,1.480419211348078801e-01,1.500308653038743278e-01,2.987469553332872674e-01,3.234172233304165589e-01,1.336131729425206749e-01,-3.197771607271490124e-01,1.347491448039623008e-01,6.027962855271259413e-01
-5.761054867687263187e-02,2.832919022914014429e-01,1.147978440282490659e-01,6.942359786028602375e-01,-3.680266105548161137e-01,-5.191386579635313275e-02,8.388100084467180195e-02,-4.024835378922390211e-02,-3.397715334337104154e-01,-3.958205432000491686e-02,-3.632195469753611294e-01,-1.561015310180534355e-01,-3.438654861970935617e-02
-1.142181929504884064e-01,-3.399326309667886625e-01,1.168583372801806075e-01,-3.211225745703131032e-03,-3.396046318000378594e-01,2.280221531210956942e-01,1.799199152711497829e-01,5.491384494816774486e-01,-3.985155954055576433e-01,1.487465848737336283e-01,3.985930446146732642e-01,5.314259291561607840e-02,1.176581076087431510e-01
3.088616871723151580e-01,-4.398988497802616138e-01,3.663302196253899190e-01,2.439486962023783984e-02,-2.004850646420810178e-01,1.432788002251849935e-01,-1.430325416653686343e-01,2.695844814360678909e-01,4.354290860332046820e-01,-4.362922817226107947e-02,-4.565822024093836862e-01,-1.069385115563397382e-01,-1.050628050933093416e-01
1.862471938033637420e-01,-4.023667555145885033e-01,-3.793019603178117150e-01,3.862764204845700600e-01,5.618563744963509521e-01,-9.469230062115102653e-02,-1.286918166285839216e-01,2.319771940052249848e-01,-2.579239846822338755e-01,-1.275349059082080405e-01,-1.337702571034100063e-01,1.204016141019056407e-01,1.132884396938982352e-02
4.230517258657083834e-01,2.155686340531221823e-01,-2.972956341897181609e-01,-1.559999009097446099e-01,-2.757598434177897517e-01,-4.196489588582307251e-01,2.170872971663166395e-01,3.431125907415346621e-01,5.409422851009101224e-02,-4.468327448583158668e-01,1.036964382836284421e-01,-6.917566379355603867e-02,-1.634348262266850926e-01
-2.078259141630404983e-01,-1.270719849300310234e-01,2.786372203345533483e-01,4.170848828657209434e-02,-1.581329691110641006e-02,-5.968955472163743614e-02,3.003982726808154813e-01,-1.323618015388639824e-01,3.451660587850993722e-02,-4.950366981173266456e-01,-7.631527739142074385e-02,7.021370428602586866e-01,6.810251371915862495e-02
-2.296672699507074367e-01,-2.642294653024296336e-01,9.920711733373618890e-02,-1.109147212327933792e-02,2.373559800844216305e-01,-2.468567659598460695e-01,7.032521508629685503e-01,-6.329423325536977230e-02,8.836104850502465857e-02,2.176148039525301059e-02,-7.647171624949919422e-02,-4.849452778695717559e-01,4.820484644766565019e-02
5.940583856226725468e-01,1.331507706654064260e-01,-3.684215527360668735e-02,4.064018229298146934e-02,1.106756275596219308e-01,5.720239702797362824e-01,4.715243913693821787e-01,-2.023883100345034158e-01,-6.355908869524945493e-02,9.507233143955842736e-02,2.205991940348681069e-02,9.795775631417573404e-02,-2.094929803272632673e-02
-2.533551606317210880e-01,2.948258591203488377e-02,-9.669871450175189509e-02,-3.702571775612643196e-02,5.594304104463834054e-02,5.342150076284163385e-01,-1.344896627378038279e-01,1.194534241414113747e-02,-1.448721524266987845e-02,-6.766871416807174189e-01,5.172115674283227910e-02,-3.953239952475052776e-01,2.008555070998420400e-02
-3.538851369710408479e-01,6.815672115537518838e-02,-2.850129117370484577e-01,4.121168564252573191e-03,6.039716938823234960e-03,2.017313559070033624e-01,1.694441620307088059e-01,2.065105779153717791e-01,1.448017381695134720e-01,1.677734794108752814e-01,-1.478100264012938148e-01,1.728815944165684737e-01,-7.589000810171586675e-01
-8.443192389708796930e-17,-4.121125607412716163e-01,-4.077772563539046602e-01,-3.356476633043409818e-01,-3.990277141390321525e-01,-6.938893903907228378e-18,3.469446951953614189e-18,-4.151047791725469560e-01,-3.301034697555663699e-01,-0.000000000000000000e+00,-3.327434409729429499e-01,-0.000000000000000000e+00,-2.775557561562891351e-16
5.825467797332562081e-17,2.907603662800652411e-01,2.877016517159198261e-01,-4.757340892119378828e-01,2.815285321812880381e-01,5.724587470723463412e-17,-7.979727989493312634e-17,2.928714849644911689e-01,-4.678759625014016210e-01,-1.318389841742373392e-16,-4.716177561736115686e-01,3.122502256758252770e-17,1.110223024625156540e-16
