1.530000000000000071e+01
2.719999999999999929e+01
3.889999999999999858e+01
4.960000000000000142e+01
5.939999999999999858e+01
6.900000000000000000e+01
7.709999999999999432e+01
8.450000000000000000e+01
9.170000000000000284e+01
9.850000000000000000e+01
1.000000000000000000e+02
1.000000000000000000e+02
1.000000000000000000e+02

-3.714569065925370506e-01,3.495641596971467147e-01,-4.176548696359249080e-01,1.393453032024042915e-01,-7.970881714461583445e-02,1.240163027661217859e-01,2.151048479129860636e-01,1.676943185231288269e-01,-7.718372569412462747e-02,1.557927895690535969e-01,-6.128875815954054618e-02,6.177184017501357455e-02,6.419082093981212100e-01
-1.056718159903343446e-01,-1.466891158703031994e-01,-4.958317196732107274e-02,-6.350721052442120929e-01,-2.014863598250694054e-01,-1.026505153029480671e-01,8.976529454966396607e-03,3.999838477504207290e-01,4.354195375818320501e-02,-3.686513506195131240e-02,5.810374911480256088e-01,-4.612808919229174909e-02,8.574296534813818926e-02
-7.170745894089618211e-02,-1.166670868866154925e-02,-3.533616269476513166e-02,-1.997214761061274768e-01,-1.671989344689912838e-01,-1.776484233322102591e-01,2.746834289461361905e-02,2.180728774789247593e-01,7.463463054255967677e-01,-8.064383845733037043e-03,-5.344390801945950731e-01,-5.058977273945253206e-02,-2.185366378865147979e-02
1.075407955234424992e-02,2.099043108358300894e-02,-3.991555911147451341e-01,-3.314320101770555915e-01,6.900732305852861348e-01,1.715224480586985678e-01,-1.969187220659036064e-01,-3.134636834863233079e-01,2.524244029261518141e-01,-5.723185453657367305e-02,7.838670270590795963e-02,1.100653491774157139e-01,4.859516382753710506e-02
-5.942968917105296081e-03,6.028029765653147853e-01,2.825731002629569000e-01,-2.756704111635851495e-01,-3.407938228535229430e-01,1.616445240418808993e-01,-7.670132534621566280e-03,-5.339920196050944590e-01,1.506147212228249321e-01,-9.459167340240642874e-02,1.232850089189286846e-01,-6.957290246520377031e-02,4.004833442960303858e-02
9.733156658181807419e-02,3.780564852388935693e-01,-4.345098490497811827e-01,1.169488160388524600e-01,-6.062410788126714606e-02,-3.638080736114442382e-01,-3.642002666164635971e-01,1.376427648406637338e-01,-1.302085701659930206e-01,-3.500217260911487327e-01,1.260933573397448638e-02,-4.228765649148349959e-01,-1.976157859112294690e-01
-6.637691232424670629e-01,-1.387401420711324440e-01,2.002319400263767313e-01,6.327682131976773705e-02,6.015008114425920288e-02,-2.442381513748787258e-01,-9.983527386909891999e-02,-1.310183730565858129e-01,-4.384614424461680954e-02,-5.804692030771229083e-01,-1.922026369535940332e-02,2.546713999799277706e-01,3.959563939364162122e-02
3.044920718036597251e-01,1.571487426381639185e-01,-1.267393978568513990e-01,-4.816749518140243935e-02,9.409861522168799786e-02,-5.531296610960468874e-01,6.296440607821331970e-01,-1.196735208151406826e-01,-1.855189878110435550e-02,-1.275437552530454544e-01,6.546165094337921819e-02,3.407318822360889121e-01,-4.037915715567869102e-02
1.200674491483420640e-02,1.687800972161734858e-01,-3.637529778039524930e-02,5.157827568673913760e-03,-1.536675598614617999e-01,-2.800788931620952771e-01,-5.434562154234494624e-01,2.848958366046190280e-02,-2.573079412269164284e-02,4.000511004995576103e-01,2.012180575258231893e-02,6.380680255567310333e-01,-5.972003429755809445e-02
-3.357121297433758866e-01,-6.236266185643601911e-02,1.387050180950389899e-01,-3.746221500234448581e-02,1.907795988632460249e-01,-5.048846470079206838e-01,2.572139356495336052e-02,-2.757413471554368556e-01,-1.853476740882907536e-02,5.386157761360951257e-01,5.493198765664840388e-02,-4.470468075914686978e-01,3.803496622512753111e-02
-4.358155624582129573e-01,1.900665664128810550e-01,-2.382884832130351960e-01,-1.124911420218505098e-02,-2.462173646203207750e-02,2.359263858234857958e-01,2.810555014035373556e-01,8.361766713254742411e-02,-2.509094250029460238e-02,1.902800912421499790e-01,3.560756840043933363e-02,8.820637214174441298e-02,-7.272521034390017070e-01
1.109399663859402980e-16,2.978961709347138220e-01,3.122701017066059626e-01,-4.543173687472052968e-01,3.096215444819482299e-01,-2.775557561562891351e-17,-6.722053469410127491e-17,3.039272377960390847e-01,-4.528530861621510306e-01,-4.510281037539698445e-17,-4.626313857153400155e-01,-5.377642775528101993e-17,1.110223024625156540e-16
-1.160930599563796112e-16,-3.849994171348630201e-01,-4.035762083428579006e-01,-3.515314530762478906e-01,-4.001532271593732371e-01,3.816391647148975608e-17,5.724587470723463412e-17,-3.927939356713918140e-01,-3.503984535031570702e-01,3.469446951953614189e-17,-3.579644857242583744e-01,7.285838599102589797e-17,-1.665334536937734811e-16
